2025-10-06,Qwen/Qwen3-32B,baseline,detailed,0,True,419.2938742637634,10,2,"[[1], [1], [1, 2], [1, 2], [1], [1], [1, 2], [1], [1], [1], [1, 2]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,1,True,189.84132075309753,6,1,"[[1], [1], [1], [1, 2], [1, 2], [1], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,2,True,56.3272168636322,2,1,"[[1], [1], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,4,True,129.029714345932,4,1,"[[1, 2], [1], [1], [1], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,5,True,38.01309251785278,2,1,"[[1], [1], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,6,True,319.7271246910095,5,2,"[[1], [1], [1], [1], [1], [1, 2]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,7,True,19.55848717689514,0,1,[[1]]
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,8,True,1132.8777265548706,27,1,"[[1], [1], [1, 2, 3, 4, 5], [1], [1], [1], [1, 2], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1], [1, 2], [1], [1], [1], [1, 2, 3], [1], [1, 2], [1], [1], [1], [1], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,10,False,469.27366971969604,18,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1, 2], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,11,True,52.99201011657715,1,1,"[[1], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,12,False,373.02436232566833,6,5,"[[1], [1], [1], [1], [1], [1, 2], [1, 2, 3, 4, 5]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,14,True,623.5470926761627,21,1,"[[1], [1], [1, 2, 3], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1, 2], [1, 2], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,15,True,879.549417257309,9,3,"[[1], [1], [1, 2], [1], [1, 2, 3, 4, 5], [1, 2, 3, 4], [1], [1], [1], [1, 2, 3]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,16,True,361.041380405426,14,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2], [1], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,17,True,519.0139536857605,12,1,"[[1], [1], [1], [1], [1], [1], [1], [1, 2, 3], [1], [1], [1], [1], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,18,True,851.1441769599915,21,1,"[[1], [1], [1], [1], [1], [1], [1, 2], [1], [1], [1, 2, 3], [1], [1], [1], [1], [1, 2], [1], [1, 2, 3], [1], [1], [1], [1], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,19,True,97.34046292304993,3,1,"[[1], [1], [1, 2], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,20,True,27.77230715751648,1,1,"[[1], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,21,True,717.5430924892426,18,1,"[[1], [1], [1], [1, 2, 3], [1], [1], [1], [1], [1], [1, 2, 3], [1], [1], [1, 2], [1, 2], [1, 2], [1, 2], [1], [1], [1]]"
2025-10-06,Qwen/Qwen3-32B,baseline,detailed,22,True,333.88228392601013,10,2,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1, 2]]"